OBJECTID,SQUARE,SUFFIX,RES,PAR,LOT,CONDO_REGIME,SSL,DESCRIPTION,CAPTUREYEAR,CAPTUREACTION,AREA_NEW,CENTROIDX,CENTROIDY,MINLAT,MAXLAT,MINLONG,MAXLONG,NSSL,UBID,NUBID,LINK_TYPE,LINK_TYPE_DESCRIPTION,GIS_ID,SE_ANNO_CAD_DATA,CREATOR,CREATED,EDITOR,EDITED,WARD,GLOBALID,SHAPE_Length,SHAPE_Area
488213,PAR,0234, ,0234,0041, ,PAR 02340041,Building,2015/04/24 00:00:00+00,E,1719.30285853,-77.00202637,38.85164783,38.85131406,38.85214002,-77.00344774,-77.00083309,104,87C4VX2X+M55-20-38-13-46,1,3,One Building Many Lots,UBIDPly_183911,,,,,,8,{36949EE6-C330-4704-E063-792F520AC09B},97.9880033066607,263.792679639872
488214,PAR,0234, ,0234,0041, ,PAR 02340041,Building,2015/04/24 00:00:00+00,E,1782.63458326,-77.00202637,38.85164783,38.85131406,38.85214002,-77.00344774,-77.00083309,104,87C4VX2X+M55-20-38-13-46,1,3,One Building Many Lots,UBIDPly_183914,,,,,,8,{36949EE6-C331-4704-E063-792F520AC09B},95.5249691815856,273.462980754988
488215,5743, , , ,0148, ,5743    0148,Building,2015/04/24 00:00:00+00,E,9599.40814021,-76.97385861,38.85594927,38.85581693,38.85634288,-76.97414939,-76.97350252,1,87C5V24G+9FC-16-11-5-9,1,1,One Building One Lot,UBIDPly_36315,,,,,,8,{36949EE6-C332-4704-E063-792F520AC09B},265.179488742957,1472.76023807248
488216,PAR,0234, ,0234,0041, ,PAR 02340041,Building,2015/04/24 00:00:00+00,E,1532.13573814,-77.00202637,38.85164783,38.85131406,38.85214002,-77.00344774,-77.00083309,104,87C4VX2X+M55-20-38-13-46,1,3,One Building Many Lots,UBIDPly_183900,,,,,,8,{36949EE6-C333-4704-E063-792F520AC09B},64.1830083557251,235.066070345203
488217,PAR,0234, ,0234,0041, ,PAR 02340041,Building,2019/04/23 00:00:00+00,A,1197.52931506,-77.00202637,38.85164783,38.85131406,38.85214002,-77.00344774,-77.00083309,104,87C4VX2X+M55-20-38-13-46,1,3,One Building Many Lots,UBIDPly_183917,,,,,,8,{36949EE6-C334-4704-E063-792F520AC09B},57.3892965789703,183.717851716506
488218,PAR,0234, ,0234,0041, ,PAR 02340041,Building,2015/04/24 00:00:00+00,E,127.85920455,-77.00202637,38.85164783,38.85131406,38.85214002,-77.00344774,-77.00083309,104,87C4VX2X+M55-20-38-13-46,1,3,One Building Many Lots,UBIDPly_183906,,,,,,8,{36949EE6-C335-4704-E063-792F520AC09B},18.2469942479424,19.6165839628752
488219,PAR,0234, ,0234,0041, ,PAR 02340041,Building,2015/04/24 00:00:00+00,E,1509.76290345,-77.00202637,38.85164783,38.85131406,38.85214002,-77.00344774,-77.00083309,104,87C4VX2X+M55-20-38-13-46,1,3,One Building Many Lots,UBIDPly_183924,,,,,,8,{36949EE6-C336-4704-E063-792F520AC09B},63.8753472857425,231.635868820603
488220,PAR,0234, ,0234,0041, ,PAR 02340041,Building,2015/04/24 00:00:00+00,E,1086.47282528,-77.00202637,38.85164783,38.85131406,38.85214002,-77.00344774,-77.00083309,104,87C4VX2X+M55-20-38-13-46,1,3,One Building Many Lots,UBIDPly_183918,,,,,,8,{36949EE6-C337-4704-E063-792F520AC09B},58.476019481658,166.68790947167
488221,5741, , , ,0131, ,5741    0131,Building,2015/04/24 00:00:00+00,E,2737.17334872,-76.97298724,38.85550195,38.855388,38.85561538,-76.97312197,-76.97285147,1,87C5V24G+6R2-4-4-5-4,1,1,One Building One Lot,UBIDPly_37222,,,,,,8,{36949EE6-C338-4704-E063-792F520AC09B},91.3526427421475,419.935447726303
488222,PAR,0234, ,0234,0041, ,PAR 02340041,Building,2015/04/24 00:00:00+00,E,1357.55838338,-77.00202637,38.85164783,38.85131406,38.85214002,-77.00344774,-77.00083309,104,87C4VX2X+M55-20-38-13-46,1,3,One Building Many Lots,UBIDPly_183915,,,,,,8,{36949EE6-C339-4704-E063-792F520AC09B},76.6252951797542,208.265687152789
488223,5872, , , ,0991, ,5872    0991,Building,2015/04/24 00:00:00+00,E,771.27606408,-76.99248895,38.85574852,38.85569234,38.85580477,-76.99252171,-76.99245618,6,87C5V245+72R-3-1-2-1,2,4,Many Buildings Many Lots,UBIDPly_45011,,,,,,8,{36949EE6-C33A-4704-E063-792F520AC09B},47.2637991423012,115.554075978272
488224,5872, , , ,0991, ,5872    0991,Building,2015/04/24 00:00:00+00,E,650.5491111,-76.99248895,38.85574852,38.85569234,38.85580477,-76.99252171,-76.99245618,6,87C5V245+72R-3-1-2-1,2,4,Many Buildings Many Lots,UBIDPly_45009,,,,,,8,{36949EE6-C33B-4704-E063-792F520AC09B},43.7561714724068,97.2054185015532
488225,5872, , , ,0991, ,5872    0991,Building,2015/04/24 00:00:00+00,E,668.10718573,-76.99248895,38.85574852,38.85569234,38.85580477,-76.99252171,-76.99245618,6,87C5V245+72R-3-1-2-1,2,4,Many Buildings Many Lots,UBIDPly_45013,,,,,,8,{36949EE6-C33C-4704-E063-792F520AC09B},44.0216950475971,99.6057019455342
488226,5872, , , ,0991, ,5872    0991,Building,2015/04/24 00:00:00+00,E,667.65123645,-76.99248895,38.85574852,38.85569234,38.85580477,-76.99252171,-76.99245618,6,87C5V245+72R-3-1-2-1,2,4,Many Buildings Many Lots,UBIDPly_45015,,,,,,8,{36949EE6-C33D-4704-E063-792F520AC09B},43.9769088054927,99.4173355952178
488227,5872, , , ,0991, ,5872    0991,Building,2015/04/24 00:00:00+00,E,732.89467808,-76.99248895,38.85574852,38.85569234,38.85580477,-76.99252171,-76.99245618,6,87C5V245+72R-3-1-2-1,2,4,Many Buildings Many Lots,UBIDPly_45019,,,,,,8,{36949EE6-C33E-4704-E063-792F520AC09B},45.1863341151288,109.023479360327
488228,PAR,0234, ,0234,0041, ,PAR 02340041,Building,2019/04/23 00:00:00+00,U,13317.7211204,-77.00202637,38.85164783,38.85131406,38.85214002,-77.00344774,-77.00083309,104,87C4VX2X+M55-20-38-13-46,1,3,One Building Many Lots,UBIDPly_183922,,,,,,8,{36949EE6-C33F-4704-E063-792F520AC09B},288.76631156064,2043.15468957112
488229,5741, , , ,0851, ,5741    0851,Building,2015/04/24 00:00:00+00,E,2679.03038752,-76.97359905,38.85480309,38.85469774,38.85490844,-76.97374406,-76.97345403,3,87C5V23G+WHC-4-5-5-4,1,3,One Building Many Lots,UBIDPly_42549,,,,,,8,{36949EE6-C340-4704-E063-792F520AC09B},88.613072436257,411.001181074633
488230,PAR,0234, ,0234,0041, ,PAR 02340041,Building,2015/04/24 00:00:00+00,E,3054.62722017,-77.00202637,38.85164783,38.85131406,38.85214002,-77.00344774,-77.00083309,104,87C4VX2X+M55-20-38-13-46,1,3,One Building Many Lots,UBIDPly_183907,,,,,,8,{36949EE6-C341-4704-E063-792F520AC09B},100.019811409746,468.648078544279
488231,PAR,0234, ,0234,0041, ,PAR 02340041,Building,2019/04/23 00:00:00+00,U,90794.0243395,-77.00202637,38.85164783,38.85131406,38.85214002,-77.00344774,-77.00083309,104,87C4VX2X+M55-20-38-13-46,1,3,One Building Many Lots,UBIDPly_183358,,,,,,8,{36949EE6-C342-4704-E063-792F520AC09B},1497.85320482035,13929.0661601293
488232,PAR,0234, ,0234,0041, ,PAR 02340041,Building,2017/03/09 00:00:00+00,E,2847.54706554,-77.00202637,38.85164783,38.85131406,38.85214002,-77.00344774,-77.00083309,104,87C4VX2X+M55-20-38-13-46,1,3,One Building Many Lots,UBIDPly_183910,,,,,,8,{36949EE6-C343-4704-E063-792F520AC09B},84.0030582587353,436.870636440454
488233,5741, , , ,0851, ,5741    0851,Building,2015/04/24 00:00:00+00,E,135.26109483,-76.97359905,38.85480309,38.85469774,38.85490844,-76.97374406,-76.97345403,3,87C5V23G+WHC-4-5-5-4,1,3,One Building Many Lots,UBIDPly_42550,,,,,,8,{36949EE6-C344-4704-E063-792F520AC09B},17.2000130199907,18.4658386034242
488234,PAR,0234, ,0234,0041, ,PAR 02340041,Building,2019/04/23 00:00:00+00,A,1577.59312592,-77.00202637,38.85164783,38.85131406,38.85214002,-77.00344774,-77.00083309,104,87C4VX2X+M55-20-38-13-46,1,3,One Building Many Lots,UBIDPly_183916,,,,,,8,{36949EE6-C345-4704-E063-792F520AC09B},71.0170984782447,242.024070396189
488235,5872, , , ,0992, ,5872    0992,Building,2015/04/24 00:00:00+00,E,754.637057,-76.99296332,38.85580817,38.85574964,38.85586671,-76.99300118,-76.99292546,6,87C5V244+8RF-2-1-3-2,2,4,Many Buildings Many Lots,UBIDPly_44959,,,,,,8,{36949EE6-C346-4704-E063-792F520AC09B},47.3503789195419,113.659361489242
488236,5872, , , ,0992, ,5872    0992,Building,2015/04/24 00:00:00+00,E,663.76386022,-76.99296332,38.85580817,38.85574964,38.85586671,-76.99300118,-76.99292546,6,87C5V244+8RF-2-1-3-2,2,4,Many Buildings Many Lots,UBIDPly_44957,,,,,,8,{36949EE6-C347-4704-E063-792F520AC09B},44.7710351351446,101.834060597028
488237,5872, , , ,0992, ,5872    0992,Building,2015/04/24 00:00:00+00,E,665.00776755,-76.99296332,38.85580817,38.85574964,38.85586671,-76.99300118,-76.99292546,6,87C5V244+8RF-2-1-3-2,2,4,Many Buildings Many Lots,UBIDPly_44955,,,,,,8,{36949EE6-C348-4704-E063-792F520AC09B},44.7956343780828,102.030480483228
488238,5872, , , ,0992, ,5872    0992,Building,2015/04/24 00:00:00+00,E,671.0953877,-76.99296332,38.85580817,38.85574964,38.85586671,-76.99300118,-76.99292546,6,87C5V244+8RF-2-1-3-2,2,4,Many Buildings Many Lots,UBIDPly_44953,,,,,,8,{36949EE6-C349-4704-E063-792F520AC09B},44.9119707929611,102.9634002284
488239,PAR,0234, ,0234,0041, ,PAR 02340041,Building,2017/03/09 00:00:00+00,E,148.74784702,-77.00202637,38.85164783,38.85131406,38.85214002,-77.00344774,-77.00083309,104,87C4VX2X+M55-20-38-13-46,1,3,One Building Many Lots,UBIDPly_183923,,,,,,8,{36949EE6-C34A-4704-E063-792F520AC09B},21.1052111395124,22.8202687515913
488240,5872, , , ,0950, ,5872    0950,Building,2015/04/24 00:00:00+00,E,182.58889357,-76.98793895,38.85649177,38.85640921,38.85656554,-76.98805381,-76.98781381,8,87C5V246+HRV-3-4-3-3,1,3,One Building Many Lots,UBIDPly_43459,,,,,,8,{36949EE6-C34B-4704-E063-792F520AC09B},11.8663852035412,3.65029444670541
488241,5742, , , ,0183, ,5742    0183,Building,2017/03/09 00:00:00+00,E,33709.9722902,-76.97448293,38.85573209,38.85529474,38.85620251,-76.97504584,-76.97395623,1,87C5V24G+76R-19-17-18-18,1,1,One Building One Lot,UBIDPly_39903,,,,,,8,{36949EE6-C34C-4704-E063-792F520AC09B},422.596491873401,5171.85063214223
488242,PAR,0234, ,0234,0041, ,PAR 02340041,Building,2017/03/09 00:00:00+00,E,355.19453723,-77.00202637,38.85164783,38.85131406,38.85214002,-77.00344774,-77.00083309,104,87C4VX2X+M55-20-38-13-46,1,3,One Building Many Lots,UBIDPly_183908,,,,,,8,{36949EE6-C34D-4704-E063-792F520AC09B},35.7682532316224,54.5010533274395
488243,5872, , , ,0993, ,5872    0993,Building,2015/04/24 00:00:00+00,E,1413.41557676,-76.99286724,38.85612373,38.85606427,38.85618292,-76.99293572,-76.99279865,4,87C5V244+CVR-3-2-2-2,2,4,Many Buildings Many Lots,UBIDPly_44979,,,,,,8,{36949EE6-C34E-4704-E063-792F520AC09B},58.6254664062761,205.966387830046
488244,5872, , , ,0993, ,5872    0993,Building,2015/04/24 00:00:00+00,E,1347.75563655,-76.99286724,38.85612373,38.85606427,38.85618292,-76.99293572,-76.99279865,4,87C5V244+CVR-3-2-2-2,2,4,Many Buildings Many Lots,UBIDPly_44985,,,,,,8,{36949EE6-C34F-4704-E063-792F520AC09B},56.6139110753525,198.740091590536
488245,5872, , , ,0990, ,5872    0990,Building,2015/04/24 00:00:00+00,E,710.6999996,-76.99192322,38.85571774,38.85566199,38.85577387,-76.99196248,-76.9918796,5,87C5V245+76P-2-1-2-1,2,4,Many Buildings Many Lots,UBIDPly_44969,,,,,,8,{36949EE6-C350-4704-E063-792F520AC09B},44.792509594685,106.784420791769
488246,5872, , , ,0990, ,5872    0990,Building,2015/04/24 00:00:00+00,E,651.13414577,-76.99192322,38.85571774,38.85566199,38.85577387,-76.99196248,-76.9918796,5,87C5V245+76P-2-1-2-1,2,4,Many Buildings Many Lots,UBIDPly_44971,,,,,,8,{36949EE6-C351-4704-E063-792F520AC09B},43.6622556289249,97.9114775118415
488247,5872, , , ,0990, ,5872    0990,Building,2015/04/24 00:00:00+00,E,651.00396132,-76.99192322,38.85571774,38.85566199,38.85577387,-76.99196248,-76.9918796,5,87C5V245+76P-2-1-2-1,2,4,Many Buildings Many Lots,UBIDPly_44967,,,,,,8,{36949EE6-C352-4704-E063-792F520AC09B},43.6818661943294,97.9622114373657
488248,5872, , , ,0990, ,5872    0990,Building,2015/04/24 00:00:00+00,E,787.91351535,-76.99192322,38.85571774,38.85566199,38.85577387,-76.99196248,-76.9918796,5,87C5V245+76P-2-1-2-1,2,4,Many Buildings Many Lots,UBIDPly_44965,,,,,,8,{36949EE6-C353-4704-E063-792F520AC09B},48.1025488169969,118.918531642207
488249,5872, , , ,0998, ,5872    0998,Building,2015/04/24 00:00:00+00,E,2367.09977789,-76.99295491,38.85743224,38.85737401,38.85749046,-76.99299128,-76.99291853,6,87C5V244+XRF-2-1-3-1,2,4,Many Buildings Many Lots,UBIDPly_45005,,,,,,8,{36949EE6-C354-4704-E063-792F520AC09B},85.4441115388261,363.174811287117
488250,5872, , , ,1003, ,5872    1003,Building,2015/04/24 00:00:00+00,E,654.13016807,-76.9916901,38.85762994,38.85760736,38.85765252,-76.99176094,-76.99161926,7,87C5V255+383-1-3-1-2,2,4,Many Buildings Many Lots,UBIDPly_44901,,,,,,8,{36949EE6-C355-4704-E063-792F520AC09B},44.1920931100909,100.364928005903
488251,5872, , , ,1004, ,5872    1004,Building,2015/04/24 00:00:00+00,E,643.3923773,-76.99195688,38.8575028,38.85744768,38.85755774,-76.99198773,-76.99192367,7,87C5V255+263-2-1-3-1,2,4,Many Buildings Many Lots,UBIDPly_45045,,,,,,8,{36949EE6-C356-4704-E063-792F520AC09B},43.9735830899893,98.7182270647824
488252,5872, , , ,1004, ,5872    1004,Building,2015/04/24 00:00:00+00,E,637.40517936,-76.99195688,38.8575028,38.85744768,38.85755774,-76.99198773,-76.99192367,7,87C5V255+263-2-1-3-1,2,4,Many Buildings Many Lots,UBIDPly_45055,,,,,,8,{36949EE6-C357-4704-E063-792F520AC09B},43.8556710526955,97.7922415840955
488253,5872, , , ,1004, ,5872    1004,Building,2015/04/24 00:00:00+00,E,659.91905883,-76.99195688,38.8575028,38.85744768,38.85755774,-76.99198773,-76.99192367,7,87C5V255+263-2-1-3-1,2,4,Many Buildings Many Lots,UBIDPly_45047,,,,,,8,{36949EE6-C358-4704-E063-792F520AC09B},44.2969926080766,101.255798420263
488254,5872, , , ,1004, ,5872    1004,Building,2015/04/24 00:00:00+00,E,666.56279243,-76.99195688,38.8575028,38.85744768,38.85755774,-76.99198773,-76.99192367,7,87C5V255+263-2-1-3-1,2,4,Many Buildings Many Lots,UBIDPly_45051,,,,,,8,{36949EE6-C359-4704-E063-792F520AC09B},44.4263983789289,102.271497570652
488255,5872, , , ,1004, ,5872    1004,Building,2015/04/24 00:00:00+00,E,649.54396845,-76.99195688,38.8575028,38.85744768,38.85755774,-76.99198773,-76.99192367,7,87C5V255+263-2-1-3-1,2,4,Many Buildings Many Lots,UBIDPly_45049,,,,,,8,{36949EE6-C35A-4704-E063-792F520AC09B},44.0929043633276,99.654294650419
488256,5872, , , ,1004, ,5872    1004,Building,2015/04/24 00:00:00+00,E,739.61313789,-76.99195688,38.8575028,38.85744768,38.85755774,-76.99198773,-76.99192367,7,87C5V255+263-2-1-3-1,2,4,Many Buildings Many Lots,UBIDPly_45043,,,,,,8,{36949EE6-C35B-4704-E063-792F520AC09B},45.5242412366246,106.274212659138
488257,5872, , , ,0997, ,5872    0997,Building,2015/04/24 00:00:00+00,E,2338.69208857,-76.99309934,38.85720006,38.85714539,38.85725478,-76.99313193,-76.99306675,5,87C5V244+VQJ-2-1-3-1,2,4,Many Buildings Many Lots,UBIDPly_44991,,,,,,8,{36949EE6-C35C-4704-E063-792F520AC09B},81.9814626592221,341.78035579506
488258,5872, , , ,0999, ,5872    0999,Building,2019/04/23 00:00:00+00,U,2331.54512978,-76.99311073,38.85772011,38.85761656,38.85781412,-76.99318562,-76.99303,5,87C5V254+3QJ-4-3-4-2,2,4,Many Buildings Many Lots,UBIDPly_45021,,,,,,8,{36949EE6-C35D-4704-E063-792F520AC09B},83.5021856180203,342.905695432686
488259,5872, , , ,0999, ,5872    0999,Building,2015/04/24 00:00:00+00,E,552.46433804,-76.99311073,38.85772011,38.85761656,38.85781412,-76.99318562,-76.99303,5,87C5V254+3QJ-4-3-4-2,2,4,Many Buildings Many Lots,UBIDPly_45029,,,,,,8,{36949EE6-C35E-4704-E063-792F520AC09B},41.1710139119418,80.7249358019171
488260,5872, , , ,0999, ,5872    0999,Building,2015/04/24 00:00:00+00,E,1303.38863065,-76.99311073,38.85772011,38.85761656,38.85781412,-76.99318562,-76.99303,5,87C5V254+3QJ-4-3-4-2,2,4,Many Buildings Many Lots,UBIDPly_45023,,,,,,8,{36949EE6-C35F-4704-E063-792F520AC09B},56.330914583621,195.609263449886
488261,5872, , , ,0999, ,5872    0999,Building,2015/04/24 00:00:00+00,E,672.11068262,-76.99311073,38.85772011,38.85761656,38.85781412,-76.99318562,-76.99303,5,87C5V254+3QJ-4-3-4-2,2,4,Many Buildings Many Lots,UBIDPly_45025,,,,,,8,{36949EE6-C360-4704-E063-792F520AC09B},44.2940554753573,100.992561159989
488262,5740, , , ,0186, ,5740    0186,Building,2015/04/24 00:00:00+00,E,2764.16151697,-76.97286099,38.85783373,38.85773434,38.85793463,-76.97299285,-76.9727301,1,87C5V25G+4VJ-4-4-4-4,1,1,One Building One Lot,UBIDPly_15946,,,,,,8,{36949EE6-C361-4704-E063-792F520AC09B},82.8605218173426,410.052331574908
488263,5743, , , ,0151, ,5743    0151,Building,2015/04/24 00:00:00+00,E,9636.90436569,-76.97427403,38.85694558,38.85681338,38.85733885,-76.9745656,-76.97391859,1,87C5V24G+Q7H-16-11-5-10,1,1,One Building One Lot,UBIDPly_17887,,,,,,8,{36949EE6-C362-4704-E063-792F520AC09B},264.954265193486,1478.56804527859
488264,5872, , , ,0997, ,5872    0997,Building,2015/04/24 00:00:00+00,E,804.07005321,-76.99309934,38.85720006,38.85714539,38.85725478,-76.99313193,-76.99306675,5,87C5V244+VQJ-2-1-3-1,2,4,Many Buildings Many Lots,UBIDPly_44989,,,,,,8,{36949EE6-C363-4704-E063-792F520AC09B},46.2674612498043,114.533183363609
488265,5743, , , ,0152, ,5743    0152,Building,2015/04/24 00:00:00+00,E,9566.90976177,-76.97364846,38.85694548,38.85668536,38.85721072,-76.9740029,-76.97335728,1,87C5V24G+QGH-11-9-10-12,1,1,One Building One Lot,UBIDPly_31125,,,,,,8,{36949EE6-C364-4704-E063-792F520AC09B},264.800682220825,1467.80593742205
488266,5872, , , ,0996, ,5872    0996,Building,2015/04/24 00:00:00+00,E,566.47225684,-76.99292253,38.85688102,38.85682239,38.85693978,-76.99296346,-76.99288359,6,87C5V244+QR4-2-1-3-1,2,4,Many Buildings Many Lots,UBIDPly_45039,,,,,,8,{36949EE6-C365-4704-E063-792F520AC09B},42.8944969440489,86.9101793236534
488267,5872, , , ,0996, ,5872    0996,Building,2015/04/24 00:00:00+00,E,648.63275822,-76.99292253,38.85688102,38.85682239,38.85693978,-76.99296346,-76.99288359,6,87C5V244+QR4-2-1-3-1,2,4,Many Buildings Many Lots,UBIDPly_45037,,,,,,8,{36949EE6-C366-4704-E063-792F520AC09B},44.4828719996128,99.5177427616325
488268,5872, , , ,0996, ,5872    0996,Building,2015/04/24 00:00:00+00,E,648.15448143,-76.99292253,38.85688102,38.85682239,38.85693978,-76.99296346,-76.99288359,6,87C5V244+QR4-2-1-3-1,2,4,Many Buildings Many Lots,UBIDPly_45033,,,,,,8,{36949EE6-C367-4704-E063-792F520AC09B},44.4727515745554,99.4433363199793
488269,5872, , , ,0996, ,5872    0996,Building,2015/04/24 00:00:00+00,E,670.10147635,-76.99292253,38.85688102,38.85682239,38.85693978,-76.99296346,-76.99288359,6,87C5V244+QR4-2-1-3-1,2,4,Many Buildings Many Lots,UBIDPly_45041,,,,,,8,{36949EE6-C368-4704-E063-792F520AC09B},44.8927973299053,102.811717368235
488270,5828, , , ,0806, ,5828    0806,Building,2019/04/23 00:00:00+00,U,1022.74901355,-76.98513643,38.85710411,38.85706266,38.85715126,-76.98520627,-76.98507583,2,87C5V247+RWX-2-2-2-2,1,3,One Building Many Lots,UBIDPly_44614,,,,,,8,{36949EE6-C369-4704-E063-792F520AC09B},38.5918801693558,30.7318526671762
488271,5828, , , ,0806, ,5828    0806,Building,2015/04/24 00:00:00+00,E,66148.8254067,-76.98513643,38.85710411,38.85706266,38.85715126,-76.98520627,-76.98507583,2,87C5V247+RWX-2-2-2-2,1,3,One Building Many Lots,UBIDPly_44615,,,,,,8,{36949EE6-C36A-4704-E063-792F520AC09B},490.605583961703,10123.7032790457
488272,PAR,0234, ,0234,0041, ,PAR 02340041,Building,2015/04/24 00:00:00+00,E,6715.30518823,-77.00202637,38.85164783,38.85131406,38.85214002,-77.00344774,-77.00083309,104,87C4VX2X+M55-20-38-13-46,1,3,One Building Many Lots,UBIDPly_183902,,,,,,8,{36949EE6-C36B-4704-E063-792F520AC09B},139.497295385808,1030.28512890057
488273,5872, , , ,0996, ,5872    0996,Building,2015/04/24 00:00:00+00,E,2338.74028023,-76.99292253,38.85688102,38.85682239,38.85693978,-76.99296346,-76.99288359,6,87C5V244+QR4-2-1-3-1,2,4,Many Buildings Many Lots,UBIDPly_45035,,,,,,8,{36949EE6-C36C-4704-E063-792F520AC09B},84.6020115737054,358.748205798783
488274,5865, , , ,0968, ,5865    0968,Building,2015/04/24 00:00:00+00,E,2264.87765381,-76.99953822,38.85968798,38.85958306,38.8597898,-76.99965513,-76.99941548,1,87C5V252+V5G-4-4-4-3,1,1,One Building One Lot,UBIDPly_25659,,,,,,8,{36949EE6-C36D-4704-E063-792F520AC09B},87.8522576351514,347.517310449858
488275,5865, , , ,0263, ,5865    0263,Building,2015/04/24 00:00:00+00,E,1044.43129072,-76.99832058,38.85976669,38.85970068,38.85982817,-76.99840655,-76.99823866,5,87C5V252+WM3-3-3-2-3,1,3,One Building Many Lots,UBIDPly_20730,,,,,,8,{36949EE6-C36E-4704-E063-792F520AC09B},52.9650552166619,160.252201207189
488276,PAR,0220, ,0220,0021, ,PAR 02200021,Building,2017/03/09 00:00:00+00,E,904.26536155,-76.97848726,38.85966218,38.85952349,38.85980086,-76.97855221,-76.97842231,5,87C5V25C+VJ6-6-2-6-2,1,3,One Building Many Lots,UBIDPly_12461,,,,,,8,{36949EE6-C36F-4704-E063-792F520AC09B},66.4600311393127,138.745673933672
488277,5867, , , ,0240, ,5867    0240,Building,2015/04/24 00:00:00+00,E,1470.31836172,-76.99610341,38.85966101,38.85958884,38.85973817,-76.9961952,-76.99601767,1,87C5V253+VH6-3-3-3-3,1,1,One Building One Lot,UBIDPly_34279,,,,,,8,{36949EE6-C370-4704-E063-792F520AC09B},62.5600540412928,225.595522153812
488278,5865, , , ,0249, ,5865    0249,Building,2015/04/24 00:00:00+00,E,4268.6862116,-76.99987174,38.85957282,38.85942001,38.85972882,-77.00010056,-76.99963866,1,87C5V252+R3C-7-7-6-8,1,1,One Building One Lot,UBIDPly_32974,,,,,,8,{36949EE6-C371-4704-E063-792F520AC09B},138.887853253056,654.974851573823
488279,PAR,0214, ,0214,0185, ,PAR 02140185,Building,2015/04/24 00:00:00+00,E,22916.0792189,-76.96280597,38.85762008,38.85740529,38.85780106,-76.96339086,-76.96222041,8,87C5V25P+2VW-8-18-8-19,1,3,One Building Many Lots,UBIDPly_26336,,,,,,7,{36949EE6-C372-4704-E063-792F520AC09B},335.943418614843,3516.12181493901
488280,5865, , , ,0243, ,5865    0243,Building,2015/04/24 00:00:00+00,E,3394.2708039,-76.99872216,38.85885711,38.85873074,38.85898036,-76.99890717,-76.99854186,3,87C5V252+GGR-5-6-5-6,1,3,One Building Many Lots,UBIDPly_36461,,,,,,8,{36949EE6-C373-4704-E063-792F520AC09B},120.087995438985,520.799430015274
488281,5865, , , ,0963, ,5865    0963,Building,2015/04/24 00:00:00+00,E,2255.2045583,-76.99833938,38.85894388,38.8588387,38.85904573,-76.99845627,-76.99821701,1,87C5V252+HMF-4-4-4-4,1,1,One Building One Lot,UBIDPly_25188,,,,,,8,{36949EE6-C374-4704-E063-792F520AC09B},87.4985378382654,346.042417944857
488282,5865, , , ,0992, ,5865    0992,Building,2015/04/24 00:00:00+00,E,3934.05484252,-76.99767052,38.85891748,38.85879421,38.85903854,-76.99784028,-76.99750278,1,87C5V252+HW8-5-5-5-5,1,1,One Building One Lot,UBIDPly_26039,,,,,,8,{36949EE6-C375-4704-E063-792F520AC09B},109.134883023209,603.607034608199
488283,5865, , , ,0243, ,5865    0243,Building,2015/04/24 00:00:00+00,E,707.22593084,-76.99872216,38.85885711,38.85873074,38.85898036,-76.99890717,-76.99854186,3,87C5V252+GGR-5-6-5-6,1,3,One Building Many Lots,UBIDPly_36463,,,,,,8,{36949EE6-C376-4704-E063-792F520AC09B},45.3088795808966,108.516140817591
